#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:54:13       0    260     59      -    100     16      0      0      0      0  10251   2700   2420     46      0  12847   1404 
 20260818    11:54:14       0    266     61      -    100     16      0      0      0      0  10251   2700   2420     46      0  13191   1418 
 20260818    11:54:15       0    251     60      -    100     16      0      0      0      0  10251   2700   2420     46      0  13362   1391 
 20260818    11:54:16       0    259     60      -    100     17      0      0      0      0  10251   2700   2420     46      0  13023   1440 
 20260818    11:54:17       0    260     61      -    100     15      0      0      0      0  10251   2700   2420     46      0      0    836 
 20260818    11:54:18       0    246     60      -    100     15      0      0      0      0  10251   2700   2420     46      0  13003   1384 
 20260818    11:54:19       0    257     60      -    100     15      0      0      0      0  10251   2700   2420     46      0  13374   1385 
 20260818    11:54:20       0    251     57      -     58      8      0      0      0      0  10251   2700   2420     46      0  13139   1406 
 20260818    11:54:21       0    244     60      -    100     15      0      0      0      0  10251   2700   2420     46      0  12811   1383 
 20260818    11:54:23       0    263     61      -    100     15      0      0      0      0  10251   2700   2420     46      0  13124   1407 
 20260818    11:54:24       0    251     60      -    100     15      0      0      0      0  10251   2700   2420     46      0  13149   1414 
 20260818    11:54:25       0    260     61      -    100     14      0      0      0      0  10251   2700   2420     46      0  12939   1380 
 20260818    11:54:26       0    263     61      -    100     14      0      0      0      0  10251   2700   2420     46      0  13173   1419 
 20260818    11:54:27       0    247     59      -    100     15      0      0      0      0  10251   2700   2420     46      0  13245   1404 
 20260818    11:54:28       0    260     58      -    100     17      0      0      0      0  10251   2700   2420     46      0  12965   1419 
 20260818    11:54:29       0    263     54      -     91     16      0      0      0      0  10251   2700   2420     46      0  13164   1405 
 20260818    11:54:30       0    248     60      -    100     16      0      0      0      0  10251   2700   2420     46      0  13236   1390 
 20260818    11:54:31       0    258     58      -    100     16      0      0      0      0  10251   2700   2420     46      0  13145   1405 
 20260818    11:54:32       0    246     58      -     91     15      0      0      0      0  10251   2700   2420     46      0  13274   1400 
 20260818    11:54:33       0    255     59      -    100     17      0      0      0      0  10251   2700   2420     46      0  13126   1379 
 20260818    11:54:34       0    265     58      -    100     17      0      0      0      0  10251   2700   2420     46      0  13223   1402 
 20260818    11:54:35       0    256     58      -    100     16      0      0      0      0  10251   2700   2420     46      0  13201   1393 
 20260818    11:54:36       0    261     59      -    100     16      0      0      0      0  10251   2700   2420     46      0  12943   1386 
 20260818    11:54:37       0    259     59      -    100     17      0      0      0      0  10251   2700   2420     46      0  13358   3255 
 20260818    11:54:38       0    245     59      -    100     16      0      0      0      0  10251   2700   2420     46      0  13167   1414 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:54:39       0    257     60      -    100     15      0      0      0      0  10251   2700   2420     46      0  12921   1387 
 20260818    11:54:40       0    249     55      -     51      7      0      0      0      0  10251   2700   2420     46      0  12877   1379 
 20260818    11:54:41       0    246     59      -    100     16      0      0      0      0  10251   2700   2420     46      0  13151   1405 
 20260818    11:54:42       0    262     60      -    100     15      0      0      0      0  10251   2700   2420     46      0  12920   1388 
 20260818    11:54:44       0    247     58      -    100     16      0      0      0      0  10251   2700   2420     46      0  13099   1372 
 20260818    11:54:45       0    261     57      -    100     17      0      0      0      0  10251   2700   2420     46      0  13091   1419 
 20260818    11:54:46       0    255     59      -    100     15      0      0      0      0  10251   2700   2420     46      0  12945   1386 
 20260818    11:54:47       0    204     49      -      0      0      0      0      0      0  10251   2715   1620     46      0      0      0 
 20260818    11:54:48       0     87     47      -      0      0      0      0      0      0  10251   2715   1620     46      0      0      0 
 20260818    11:54:49       0     73     46      -      0      0      0      0      0      0  10251   2565   1620     46      0      0      0 
 20260818    11:54:50       0     67     45      -      0      0      0      0      0      0  10251   2565   1620     46      0      0      0 
 20260818    11:54:51       0     61     44      -      0      0      0      0      0      0  10251   2565   1620     46      0      0      0 
 20260818    11:54:52       0     61     44      -      0      0      0      0      0      0  10251   2565   1620     46      0      0      0 
